TRACK,STRATA
182,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.984923891173)
183,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.984923891173)
184,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.984923891173)
185,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.724372367216)
186,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.724372367216)
187,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.689147680999)
188,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.689147680999)
189,1.0 x 0+treatment()+AU(9.85501E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.256337605035)
190,1.0 x 0+treatment()+AU(9.85501E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.256337605035)
191,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.07)
192,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.07)
193,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.07)
194,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.07)
195,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.07)
196,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.07)
197,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.829287294692)
198,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.829287294692)
199,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.829287294692)
200,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.829287294692)
201,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.829287294692)
202,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.829287294692)
203,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.829287294692)
204,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.07)
205,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.07)
206,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.07)
207,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.473218460232)
208,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.473218460232)
209,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.473218460232)
210,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.473218460232)
211,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.473218460232)
212,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.473218460232)
213,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.473218460232)
214,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.696058175124)
215,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.696058175124)
216,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.821027260173)
217,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.821027260173)
218,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.973328263431)
219,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.973328263431)
220,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.973328263431)
221,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.973328263431)
222,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.973328263431)
223,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.973328263431)
224,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.973328263431)
225,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.467696804133)
226,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.467696804133)
227,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.467696804133)
228,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.467696804133)
229,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.467696804133)
230,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.467696804133)
231,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.467696804133)
232,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.07)
233,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.106209915032)
234,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.106209915032)
235,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.106209915032)
236,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.505972967195)
237,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.505972967195)
238,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.0714373435723)
239,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.0714373435723)
240,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.208612479961)
241,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.208612479961)
242,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.208612479961)
243,1.0 x 0+treatment()+AU(9.85501E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.168214903107)
244,1.0 x 0+treatment()+AU(9.85501E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.168214903107)
245,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.623556223083)
246,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.623556223083)
247,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.623556223083)
248,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.283377077846)
249,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.283377077846)
250,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.283377077846)
251,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.283377077846)
252,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.283377077846)
253,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.283377077846)
254,1.0 x 0+treatment()+AU(9.85502007E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.641253615749)
255,1.0 x 0+treatment()+AU(9.85502007E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.641253615749)
256,1.0 x 0+treatment()+AU(9.85502007E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.641253615749)
257,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.350931041263)
258,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.350931041263)
259,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.350931041263)
260,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.350931041263)
261,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.350931041263)
262,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.350931041263)
263,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.350931041263)
264,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.385611455631)
265,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.385611455631)
266,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.385611455631)
267,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.850163539863)
268,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.850163539863)
269,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.850163539863)
270,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.269390960045)
271,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.269390960045)
272,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.269390960045)
273,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.3717653841)
274,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.3717653841)
275,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.3717653841)
276,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.3717653841)
277,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.3717653841)
278,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.3717653841)
279,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.172770410747)
280,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.172770410747)
281,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.494159328853)
282,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.494159328853)
283,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.494159328853)
284,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.494159328853)
285,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.494159328853)
286,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.494159328853)
287,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.494159328853)
288,1.0 x 0+treatment()+AU(9.85502004E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.963962629603)
289,1.0 x 0+treatment()+AU(9.85502004E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.963962629603)
290,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.173734897274)
291,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.173734897274)
292,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.173734897274)
293,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.173734897274)
294,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.173734897274)
295,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.173734897274)
296,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.173734897274)
297,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.103730120011)
298,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.103730120011)
299,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.658071427221)
300,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.658071427221)
301,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.658071427221)
302,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.879675070775)
303,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.879675070775)
304,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.879675070775)
305,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.879675070775)
306,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.879675070775)
307,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.879675070775)
308,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.879675070775)
309,1.0 x 0+treatment()+AU(9.85501E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.117970506126)
310,1.0 x 0+treatment()+AU(9.85501E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.117970506126)
311,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.426364333152)
312,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.426364333152)
313,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.426364333152)
314,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.5549394983)
315,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.5549394983)
316,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.5549394983)
317,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.958070833289)
318,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.958070833289)
319,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.958070833289)
320,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.958070833289)
321,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.958070833289)
322,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.958070833289)
323,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.958070833289)
324,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.2621758846)
325,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.2621758846)
326,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.0757104757039)
327,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.0757104757039)
328,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.0757104757039)
329,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.0757104757039)
330,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.0757104757039)
331,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.0757104757039)
332,1.0 x 0+treatment()+AU(9.85502004E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.89304630117)
333,1.0 x 0+treatment()+AU(9.85502004E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.89304630117)
334,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.889954000794)
335,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.889954000794)
336,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.889954000794)
337,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.152396583313)
338,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.152396583313)
339,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.152396583313)
340,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.152396583313)
341,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.152396583313)
342,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.152396583313)
343,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.152396583313)
344,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.428087324547)
345,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.428087324547)
346,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.428087324547)
347,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.163161782358)
348,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.163161782358)
349,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.163161782358)
350,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.528989470173)
351,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.528989470173)
352,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.440168494538)
353,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.440168494538)
354,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.440168494538)
355,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.440168494538)
356,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.440168494538)
357,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.440168494538)
358,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.440168494538)
359,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.106946832196)
360,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.106946832196)
361,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.106946832196)
