TRACK,OFFSET,NEXTAGE,CYCLE,AU,IFM,ORIGIN,SILV_STATE,RETENTION
139,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.984393278486
140,0,0,0,9.85502002E8,managed,natural,baseline,0.984393278486
141,0,0,0,9.85502002E8,managed,planted,cc_pl,0.984393278486
142,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.984393278486
143,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.984393278486
144,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.984393278486
145,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.984393278486
146,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.915365202588
147,0,0,0,9.85502002E8,managed,natural,baseline,0.915365202588
148,0,0,0,9.85502002E8,managed,planted,cc_pl,0.915365202588
149,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.915365202588
150,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.915365202588
151,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.915365202588
152,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.915365202588
153,0,0,0,9.85502004E8,unmanaged,planted,cc_pl,0.07
154,0,0,0,9.85502004E8,managed,planted,cc_pl,0.07
155,0,0,0,9.85502004E8,unmanaged,planted,cc_pl,0.893284997877
156,0,0,0,9.85502004E8,managed,planted,cc_pl,0.893284997877
157,0,0,0,9.85501001E8,unmanaged,planted,cc_pl,0.430588720708
158,0,0,0,9.85501001E8,managed,planted,cc_pl,0.430588720708
159,0,0,0,9.85501001E8,managed,planted,cc_pl_ct,0.430588720708
160,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1,0.430588720708
161,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2,0.430588720708
162,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.430588720708
163,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.905536880719
164,0,0,0,9.85502002E8,managed,natural,baseline,0.905536880719
165,0,0,0,9.85502002E8,managed,planted,cc_pl,0.905536880719
166,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.905536880719
167,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.905536880719
168,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.905536880719
169,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.905536880719
170,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.994626230067
171,0,0,0,9.85502002E8,managed,natural,baseline,0.994626230067
172,0,0,0,9.85502002E8,managed,planted,cc_pl,0.994626230067
173,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.994626230067
174,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.994626230067
175,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.994626230067
176,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.994626230067
177,0,0,0,9.85502008E8,unmanaged,natural,baseline,1.0
178,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.984923891173
179,0,0,0,9.85502002E8,managed,natural,baseline,0.984923891173
180,0,0,0,9.85502002E8,managed,planted,cc_pl,0.984923891173
181,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.984923891173
182,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.984923891173
183,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.984923891173
184,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.984923891173
185,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.724372367216
186,0,0,0,9.85503E8,managed,planted,cc_pl,0.724372367216
187,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.689147680999
188,0,0,0,9.85503E8,managed,planted,cc_pl,0.689147680999
189,0,0,0,9.85501E8,unmanaged,planted,cc_pl,0.256337605035
190,0,0,0,9.85501E8,managed,planted,cc_pl,0.256337605035
191,0,0,0,9.85502001E8,unmanaged,planted,cc_pl,0.07
192,0,0,0,9.85502001E8,managed,planted,cc_pl,0.07
193,0,0,0,9.85502001E8,managed,planted,cc_pl_ct,0.07
194,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1,0.07
195,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2,0.07
196,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.07
197,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.829287294692
198,0,0,0,9.85502002E8,managed,natural,baseline,0.829287294692
199,0,0,0,9.85502002E8,managed,planted,cc_pl,0.829287294692
200,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.829287294692
201,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.829287294692
202,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.829287294692
203,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.829287294692
204,0,0,0,9.85503003E8,unmanaged,natural,baseline,0.07
205,0,0,0,9.85503003E8,managed,natural,baseline,0.07
206,0,0,0,9.85503003E8,managed,planted,cc_pl,0.07
207,0,0,0,9.85502001E8,unmanaged,natural,baseline,0.473218460232
208,0,0,0,9.85502001E8,managed,natural,baseline,0.473218460232
209,0,0,0,9.85502001E8,managed,planted,cc_pl,0.473218460232
210,0,0,0,9.85502001E8,managed,planted,cc_pl_ct,0.473218460232
211,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1,0.473218460232
212,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2,0.473218460232
213,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.473218460232
214,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.696058175124
215,0,0,0,9.85503E8,managed,planted,cc_pl,0.696058175124
216,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.821027260173
217,0,0,0,9.85503E8,managed,planted,cc_pl,0.821027260173
218,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.973328263431
219,0,0,0,9.85502002E8,managed,natural,baseline,0.973328263431
220,0,0,0,9.85502002E8,managed,planted,cc_pl,0.973328263431
221,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.973328263431
222,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.973328263431
223,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.973328263431
224,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.973328263431
225,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.467696804133
226,0,0,0,9.85502002E8,managed,natural,baseline,0.467696804133
227,0,0,0,9.85502002E8,managed,planted,cc_pl,0.467696804133
228,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.467696804133
229,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.467696804133
230,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.467696804133
231,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.467696804133
232,0,0,0,9.85503003E8,unmanaged,planted,cc_pl,0.07
233,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.106209915032
234,0,0,0,9.85502003E8,managed,natural,baseline,0.106209915032
235,0,0,0,9.85502003E8,managed,planted,cc_pl,0.106209915032
236,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.505972967195
237,0,0,0,9.85503E8,managed,planted,cc_pl,0.505972967195
238,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.0714373435723
239,0,0,0,9.85503E8,managed,planted,cc_pl,0.0714373435723
240,0,0,0,9.85501003E8,unmanaged,natural,baseline,0.208612479961
241,0,0,0,9.85501003E8,managed,natural,baseline,0.208612479961
242,0,0,0,9.85501003E8,managed,planted,cc_pl,0.208612479961
243,0,0,0,9.85501E8,unmanaged,planted,cc_pl,0.168214903107
244,0,0,0,9.85501E8,managed,planted,cc_pl,0.168214903107
245,0,0,0,9.85503E8,unmanaged,natural,baseline,0.623556223083
246,0,0,0,9.85503E8,managed,natural,baseline,0.623556223083
247,0,0,0,9.85503E8,managed,planted,cc_pl,0.623556223083
248,0,0,0,9.85501001E8,unmanaged,planted,cc_pl,0.283377077846
249,0,0,0,9.85501001E8,managed,planted,cc_pl,0.283377077846
250,0,0,0,9.85501001E8,managed,planted,cc_pl_ct,0.283377077846
251,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1,0.283377077846
252,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2,0.283377077846
253,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.283377077846
254,0,0,0,9.85502007E8,unmanaged,natural,baseline,0.641253615749
255,0,0,0,9.85502007E8,managed,natural,baseline,0.641253615749
256,0,0,0,9.85502007E8,managed,planted,cc_pl,0.641253615749
257,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.350931041263
258,0,0,0,9.85502002E8,managed,natural,baseline,0.350931041263
259,0,0,0,9.85502002E8,managed,planted,cc_pl,0.350931041263
260,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.350931041263
261,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.350931041263
262,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.350931041263
263,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.350931041263
264,0,0,0,9.85503001E8,unmanaged,planted,cc_pl,0.385611455631
265,0,0,0,9.85503001E8,managed,planted,cc_pl,0.385611455631
266,0,0,0,9.85503001E8,managed,planted,cc_pl_ct,0.385611455631
267,0,0,0,9.85501003E8,unmanaged,natural,baseline,0.850163539863
268,0,0,0,9.85501003E8,managed,natural,baseline,0.850163539863
269,0,0,0,9.85501003E8,managed,planted,cc_pl,0.850163539863
270,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.269390960045
271,0,0,0,9.85502003E8,managed,natural,baseline,0.269390960045
272,0,0,0,9.85502003E8,managed,planted,cc_pl,0.269390960045
273,0,0,0,9.85502001E8,unmanaged,planted,cc_pl,0.3717653841
274,0,0,0,9.85502001E8,managed,planted,cc_pl,0.3717653841
275,0,0,0,9.85502001E8,managed,planted,cc_pl_ct,0.3717653841
276,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1,0.3717653841
277,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2,0.3717653841
278,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.3717653841
279,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.172770410747
280,0,0,0,9.85503E8,managed,planted,cc_pl,0.172770410747
281,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.494159328853
282,0,0,0,9.85502002E8,managed,natural,baseline,0.494159328853
283,0,0,0,9.85502002E8,managed,planted,cc_pl,0.494159328853
284,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.494159328853
285,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.494159328853
286,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.494159328853
287,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.494159328853
288,0,0,0,9.85502004E8,unmanaged,planted,cc_pl,0.963962629603
289,0,0,0,9.85502004E8,managed,planted,cc_pl,0.963962629603
290,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.173734897274
291,0,0,0,9.85502002E8,managed,natural,baseline,0.173734897274
292,0,0,0,9.85502002E8,managed,planted,cc_pl,0.173734897274
293,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.173734897274
294,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.173734897274
295,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.173734897274
296,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.173734897274
297,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.103730120011
298,0,0,0,9.85503E8,managed,planted,cc_pl,0.103730120011
299,0,0,0,9.85503E8,unmanaged,natural,baseline,0.658071427221
300,0,0,0,9.85503E8,managed,natural,baseline,0.658071427221
301,0,0,0,9.85503E8,managed,planted,cc_pl,0.658071427221
302,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.879675070775
303,0,0,0,9.85502002E8,managed,natural,baseline,0.879675070775
304,0,0,0,9.85502002E8,managed,planted,cc_pl,0.879675070775
305,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.879675070775
306,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.879675070775
307,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.879675070775
308,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.879675070775
309,0,0,0,9.85501E8,unmanaged,planted,cc_pl,0.117970506126
310,0,0,0,9.85501E8,managed,planted,cc_pl,0.117970506126
311,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.426364333152
312,0,0,0,9.85502003E8,managed,natural,baseline,0.426364333152
313,0,0,0,9.85502003E8,managed,planted,cc_pl,0.426364333152
314,0,0,0,9.85501003E8,unmanaged,natural,baseline,0.5549394983
315,0,0,0,9.85501003E8,managed,natural,baseline,0.5549394983
316,0,0,0,9.85501003E8,managed,planted,cc_pl,0.5549394983
317,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.958070833289
318,0,0,0,9.85502002E8,managed,natural,baseline,0.958070833289
319,0,0,0,9.85502002E8,managed,planted,cc_pl,0.958070833289
320,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.958070833289
321,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.958070833289
322,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.958070833289
323,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.958070833289
324,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.2621758846
325,0,0,0,9.85503E8,managed,planted,cc_pl,0.2621758846
326,0,0,0,9.85502001E8,unmanaged,planted,cc_pl,0.0757104757039
327,0,0,0,9.85502001E8,managed,planted,cc_pl,0.0757104757039
328,0,0,0,9.85502001E8,managed,planted,cc_pl_ct,0.0757104757039
329,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1,0.0757104757039
330,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2,0.0757104757039
331,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.0757104757039
332,0,0,0,9.85502004E8,unmanaged,planted,cc_pl,0.89304630117
333,0,0,0,9.85502004E8,managed,planted,cc_pl,0.89304630117
334,0,0,0,9.85503003E8,unmanaged,natural,baseline,0.889954000794
335,0,0,0,9.85503003E8,managed,natural,baseline,0.889954000794
336,0,0,0,9.85503003E8,managed,planted,cc_pl,0.889954000794
337,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.152396583313
338,0,0,0,9.85502002E8,managed,natural,baseline,0.152396583313
339,0,0,0,9.85502002E8,managed,planted,cc_pl,0.152396583313
340,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.152396583313
341,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.152396583313
342,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.152396583313
343,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.152396583313
344,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.428087324547
345,0,0,0,9.85502003E8,managed,natural,baseline,0.428087324547
346,0,0,0,9.85502003E8,managed,planted,cc_pl,0.428087324547
347,0,0,0,9.85503001E8,unmanaged,planted,cc_pl,0.163161782358
348,0,0,0,9.85503001E8,managed,planted,cc_pl,0.163161782358
349,0,0,0,9.85503001E8,managed,planted,cc_pl_ct,0.163161782358
350,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.528989470173
351,0,0,0,9.85503E8,managed,planted,cc_pl,0.528989470173
352,0,0,0,9.85501001E8,unmanaged,natural,baseline,0.440168494538
353,0,0,0,9.85501001E8,managed,natural,baseline,0.440168494538
354,0,0,0,9.85501001E8,managed,planted,cc_pl,0.440168494538
355,0,0,0,9.85501001E8,managed,planted,cc_pl_ct,0.440168494538
356,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1,0.440168494538
357,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2,0.440168494538
358,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.440168494538
359,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.106946832196
360,0,0,0,9.85502003E8,managed,natural,baseline,0.106946832196
361,0,0,0,9.85502003E8,managed,planted,cc_pl,0.106946832196
362,0,0,0,9.85503E8,unmanaged,natural,baseline,0.319366787709
363,0,0,0,9.85503E8,managed,natural,baseline,0.319366787709
364,0,0,0,9.85503E8,managed,planted,cc_pl,0.319366787709
365,0,0,0,9.85502004E8,unmanaged,planted,cc_pl,0.73103799262
366,0,0,0,9.85502004E8,managed,planted,cc_pl,0.73103799262
367,0,0,0,9.85503001E8,unmanaged,planted,cc_pl,0.581594548715
368,0,0,0,9.85503001E8,managed,planted,cc_pl,0.581594548715
369,0,0,0,9.85503001E8,managed,planted,cc_pl_ct,0.581594548715
370,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.265560269284
371,0,0,0,9.85503E8,managed,planted,cc_pl,0.265560269284
372,0,0,0,9.85502003E8,unmanaged,planted,cc_pl,0.73146568171
