TRACK,BEGIN,END,TREATMENT,MANUAL,NEWTRACK,ADJUST,OFFSET,RETAIN,CURVE,CYCLE,ELIGIBILITY
161,76,76,F3,false,162,R,0,0,,0,
162,90,756,CC,false,158,A,0,0,,0,
164,100,756,CC,false,165,A,0,0,,0,
165,100,756,CC,false,165,A,0,0,,0,
165,40,40,CT,false,166,R,0,0,,0,
166,100,756,CC,false,165,A,0,0,,0,
166,66,66,F1,false,167,R,0,0,,0,
167,100,756,CC,false,165,A,0,0,,0,
167,76,76,F2,false,168,R,0,0,,0,
168,100,756,CC,false,165,A,0,0,,0,
168,86,86,F3,false,169,R,0,0,,0,
169,100,756,CC,false,165,A,0,0,,0,
171,100,756,CC,false,172,A,0,0,,0,
172,100,756,CC,false,172,A,0,0,,0,
172,40,40,CT,false,173,R,0,0,,0,
173,100,756,CC,false,172,A,0,0,,0,
173,66,66,F1,false,174,R,0,0,,0,
174,100,756,CC,false,172,A,0,0,,0,
174,76,76,F2,false,175,R,0,0,,0,
175,100,756,CC,false,172,A,0,0,,0,
175,86,86,F3,false,176,R,0,0,,0,
176,100,756,CC,false,172,A,0,0,,0,
179,100,756,CC,false,180,A,0,0,,0,
180,100,756,CC,false,180,A,0,0,,0,
180,40,40,CT,false,181,R,0,0,,0,
181,100,756,CC,false,180,A,0,0,,0,
181,66,66,F1,false,182,R,0,0,,0,
182,100,756,CC,false,180,A,0,0,,0,
182,76,76,F2,false,183,R,0,0,,0,
183,100,756,CC,false,180,A,0,0,,0,
183,86,86,F3,false,184,R,0,0,,0,
184,100,756,CC,false,180,A,0,0,,0,
186,70,756,CC,false,186,A,0,0,,0,
188,70,756,CC,false,188,A,0,0,,0,
190,80,756,CC,false,190,A,0,0,,0,
192,70,756,CC,false,192,A,0,0,,0,
192,40,40,CT,false,193,R,0,0,,0,
193,70,756,CC,false,192,A,0,0,,0,
193,51,51,F1,false,194,R,0,0,,0,
194,70,756,CC,false,192,A,0,0,,0,
194,61,61,F2,false,195,R,0,0,,0,
195,70,756,CC,false,192,A,0,0,,0,
195,71,71,F3,false,196,R,0,0,,0,
196,70,756,CC,false,192,A,0,0,,0,
198,100,756,CC,false,199,A,0,0,,0,
199,100,756,CC,false,199,A,0,0,,0,
199,40,40,CT,false,200,R,0,0,,0,
200,100,756,CC,false,199,A,0,0,,0,
200,66,66,F1,false,201,R,0,0,,0,
201,100,756,CC,false,199,A,0,0,,0,
201,76,76,F2,false,202,R,0,0,,0,
202,100,756,CC,false,199,A,0,0,,0,
202,86,86,F3,false,203,R,0,0,,0,
203,100,756,CC,false,199,A,0,0,,0,
205,80,756,CC,false,206,A,0,0,,0,
206,80,756,CC,false,206,A,0,0,,0,
208,70,756,CC,false,209,A,0,0,,0,
209,70,756,CC,false,209,A,0,0,,0,
209,40,40,CT,false,210,R,0,0,,0,
210,70,756,CC,false,209,A,0,0,,0,
210,51,51,F1,false,211,R,0,0,,0,
211,70,756,CC,false,209,A,0,0,,0,
211,61,61,F2,false,212,R,0,0,,0,
212,70,756,CC,false,209,A,0,0,,0,
212,71,71,F3,false,213,R,0,0,,0,
213,70,756,CC,false,209,A,0,0,,0,
215,70,756,CC,false,215,A,0,0,,0,
217,70,756,CC,false,217,A,0,0,,0,
219,100,756,CC,false,220,A,0,0,,0,
220,100,756,CC,false,220,A,0,0,,0,
220,40,40,CT,false,221,R,0,0,,0,
221,100,756,CC,false,220,A,0,0,,0,
221,66,66,F1,false,222,R,0,0,,0,
222,100,756,CC,false,220,A,0,0,,0,
222,76,76,F2,false,223,R,0,0,,0,
223,100,756,CC,false,220,A,0,0,,0,
223,86,86,F3,false,224,R,0,0,,0,
224,100,756,CC,false,220,A,0,0,,0,
226,100,756,CC,false,227,A,0,0,,0,
227,100,756,CC,false,227,A,0,0,,0,
227,40,40,CT,false,228,R,0,0,,0,
228,100,756,CC,false,227,A,0,0,,0,
228,66,66,F1,false,229,R,0,0,,0,
229,100,756,CC,false,227,A,0,0,,0,
229,76,76,F2,false,230,R,0,0,,0,
230,100,756,CC,false,227,A,0,0,,0,
230,86,86,F3,false,231,R,0,0,,0,
231,100,756,CC,false,227,A,0,0,,0,
234,90,756,CC,false,235,A,0,0,,0,
235,90,756,CC,false,235,A,0,0,,0,
237,70,756,CC,false,237,A,0,0,,0,
239,70,756,CC,false,239,A,0,0,,0,
241,100,756,CC,false,242,A,0,0,,0,
242,100,756,CC,false,242,A,0,0,,0,
244,80,756,CC,false,244,A,0,0,,0,
246,70,756,CC,false,247,A,0,0,,0,
247,70,756,CC,false,247,A,0,0,,0,
249,90,756,CC,false,249,A,0,0,,0,
249,40,40,CT,false,250,R,0,0,,0,
250,90,756,CC,false,249,A,0,0,,0,
250,56,56,F1,false,251,R,0,0,,0,
251,90,756,CC,false,249,A,0,0,,0,
251,66,66,F2,false,252,R,0,0,,0,
252,90,756,CC,false,249,A,0,0,,0,
252,76,76,F3,false,253,R,0,0,,0,
253,90,756,CC,false,249,A,0,0,,0,
255,80,756,CC,false,256,A,0,0,,0,
256,80,756,CC,false,256,A,0,0,,0,
258,100,756,CC,false,259,A,0,0,,0,
259,100,756,CC,false,259,A,0,0,,0,
259,40,40,CT,false,260,R,0,0,,0,
260,100,756,CC,false,259,A,0,0,,0,
260,66,66,F1,false,261,R,0,0,,0,
261,100,756,CC,false,259,A,0,0,,0,
261,76,76,F2,false,262,R,0,0,,0,
262,100,756,CC,false,259,A,0,0,,0,
262,86,86,F3,false,263,R,0,0,,0,
263,100,756,CC,false,259,A,0,0,,0,
265,70,756,CC,false,265,A,0,0,,0,
265,40,40,CT,false,266,R,0,0,,0,
266,70,756,CC,false,265,A,0,0,,0,
268,100,756,CC,false,269,A,0,0,,0,
269,100,756,CC,false,269,A,0,0,,0,
271,90,756,CC,false,272,A,0,0,,0,
272,90,756,CC,false,272,A,0,0,,0,
274,70,756,CC,false,274,A,0,0,,0,
274,40,40,CT,false,275,R,0,0,,0,
275,70,756,CC,false,274,A,0,0,,0,
275,51,51,F1,false,276,R,0,0,,0,
276,70,756,CC,false,274,A,0,0,,0,
276,61,61,F2,false,277,R,0,0,,0,
277,70,756,CC,false,274,A,0,0,,0,
277,71,71,F3,false,278,R,0,0,,0,
278,70,756,CC,false,274,A,0,0,,0,
280,70,756,CC,false,280,A,0,0,,0,
282,100,756,CC,false,283,A,0,0,,0,
283,100,756,CC,false,283,A,0,0,,0,
283,40,40,CT,false,284,R,0,0,,0,
284,100,756,CC,false,283,A,0,0,,0,
284,66,66,F1,false,285,R,0,0,,0,
285,100,756,CC,false,283,A,0,0,,0,
285,76,76,F2,false,286,R,0,0,,0,
286,100,756,CC,false,283,A,0,0,,0,
286,86,86,F3,false,287,R,0,0,,0,
287,100,756,CC,false,283,A,0,0,,0,
289,100,756,CC,false,289,A,0,0,,0,
291,100,756,CC,false,292,A,0,0,,0,
292,100,756,CC,false,292,A,0,0,,0,
292,40,40,CT,false,293,R,0,0,,0,
293,100,756,CC,false,292,A,0,0,,0,
293,66,66,F1,false,294,R,0,0,,0,
294,100,756,CC,false,292,A,0,0,,0,
294,76,76,F2,false,295,R,0,0,,0,
295,100,756,CC,false,292,A,0,0,,0,
295,86,86,F3,false,296,R,0,0,,0,
296,100,756,CC,false,292,A,0,0,,0,
298,70,756,CC,false,298,A,0,0,,0,
300,70,756,CC,false,301,A,0,0,,0,
301,70,756,CC,false,301,A,0,0,,0,
303,100,756,CC,false,304,A,0,0,,0,
304,100,756,CC,false,304,A,0,0,,0,
304,40,40,CT,false,305,R,0,0,,0,
305,100,756,CC,false,304,A,0,0,,0,
305,66,66,F1,false,306,R,0,0,,0,
306,100,756,CC,false,304,A,0,0,,0,
306,76,76,F2,false,307,R,0,0,,0,
307,100,756,CC,false,304,A,0,0,,0,
307,86,86,F3,false,308,R,0,0,,0,
308,100,756,CC,false,304,A,0,0,,0,
310,80,756,CC,false,310,A,0,0,,0,
312,90,756,CC,false,313,A,0,0,,0,
313,90,756,CC,false,313,A,0,0,,0,
315,100,756,CC,false,316,A,0,0,,0,
316,100,756,CC,false,316,A,0,0,,0,
318,100,756,CC,false,319,A,0,0,,0,
319,100,756,CC,false,319,A,0,0,,0,
319,40,40,CT,false,320,R,0,0,,0,
320,100,756,CC,false,319,A,0,0,,0,
320,66,66,F1,false,321,R,0,0,,0,
321,100,756,CC,false,319,A,0,0,,0,
321,76,76,F2,false,322,R,0,0,,0,
322,100,756,CC,false,319,A,0,0,,0,
322,86,86,F3,false,323,R,0,0,,0,
323,100,756,CC,false,319,A,0,0,,0,
325,70,756,CC,false,325,A,0,0,,0,
327,70,756,CC,false,327,A,0,0,,0,
327,40,40,CT,false,328,R,0,0,,0,
328,70,756,CC,false,327,A,0,0,,0,
328,51,51,F1,false,329,R,0,0,,0,
329,70,756,CC,false,327,A,0,0,,0,
329,61,61,F2,false,330,R,0,0,,0,
330,70,756,CC,false,327,A,0,0,,0,
330,71,71,F3,false,331,R,0,0,,0,
331,70,756,CC,false,327,A,0,0,,0,
333,100,756,CC,false,333,A,0,0,,0,
335,80,756,CC,false,336,A,0,0,,0,
336,80,756,CC,false,336,A,0,0,,0,
338,100,756,CC,false,339,A,0,0,,0,
339,100,756,CC,false,339,A,0,0,,0,
339,40,40,CT,false,340,R,0,0,,0,
340,100,756,CC,false,339,A,0,0,,0,
340,66,66,F1,false,341,R,0,0,,0,
341,100,756,CC,false,339,A,0,0,,0,
341,76,76,F2,false,342,R,0,0,,0,
342,100,756,CC,false,339,A,0,0,,0,
342,86,86,F3,false,343,R,0,0,,0,
343,100,756,CC,false,339,A,0,0,,0,
345,90,756,CC,false,346,A,0,0,,0,
346,90,756,CC,false,346,A,0,0,,0,
348,70,756,CC,false,348,A,0,0,,0,
348,40,40,CT,false,349,R,0,0,,0,
349,70,756,CC,false,348,A,0,0,,0,
351,70,756,CC,false,351,A,0,0,,0,
353,90,756,CC,false,354,A,0,0,,0,
354,90,756,CC,false,354,A,0,0,,0,
354,40,40,CT,false,355,R,0,0,,0,
355,90,756,CC,false,354,A,0,0,,0,
355,56,56,F1,false,356,R,0,0,,0,
356,90,756,CC,false,354,A,0,0,,0,
356,66,66,F2,false,357,R,0,0,,0,
357,90,756,CC,false,354,A,0,0,,0,
357,76,76,F3,false,358,R,0,0,,0,
358,90,756,CC,false,354,A,0,0,,0,
360,90,756,CC,false,361,A,0,0,,0,
361,90,756,CC,false,361,A,0,0,,0,
363,70,756,CC,false,364,A,0,0,,0,
364,70,756,CC,false,364,A,0,0,,0,
366,100,756,CC,false,366,A,0,0,,0,
368,70,756,CC,false,368,A,0,0,,0,
368,40,40,CT,false,369,R,0,0,,0,
369,70,756,CC,false,368,A,0,0,,0,
371,70,756,CC,false,371,A,0,0,,0,
373,90,756,CC,false,373,A,0,0,,0,
375,90,756,CC,false,375,A,0,0,,0,
375,40,40,CT,false,376,R,0,0,,0,
376,90,756,CC,false,375,A,0,0,,0,
376,56,56,F1,false,377,R,0,0,,0,
377,90,756,CC,false,375,A,0,0,,0,
377,66,66,F2,false,378,R,0,0,,0,
378,90,756,CC,false,375,A,0,0,,0,
378,76,76,F3,false,379,R,0,0,,0,
379,90,756,CC,false,375,A,0,0,,0,
381,70,756,CC,false,381,A,0,0,,0,
381,40,40,CT,false,382,R,0,0,,0,
382,70,756,CC,false,381,A,0,0,,0,
382,51,51,F1,false,383,R,0,0,,0,
383,70,756,CC,false,381,A,0,0,,0,
383,61,61,F2,false,384,R,0,0,,0,
384,70,756,CC,false,381,A,0,0,,0,
384,71,71,F3,false,385,R,0,0,,0,
385,70,756,CC,false,381,A,0,0,,0,
387,100,756,CC,false,388,A,0,0,,0,
388,100,756,CC,false,388,A,0,0,,0,
388,40,40,CT,false,389,R,0,0,,0,
389,100,756,CC,false,388,A,0,0,,0,
389,66,66,F1,false,390,R,0,0,,0,
390,100,756,CC,false,388,A,0,0,,0,
390,76,76,F2,false,391,R,0,0,,0,
391,100,756,CC,false,388,A,0,0,,0,
391,86,86,F3,false,392,R,0,0,,0,
392,100,756,CC,false,388,A,0,0,,0,
394,80,756,CC,false,395,A,0,0,,0,
395,80,756,CC,false,395,A,0,0,,0,
397,100,756,CC,false,398,A,0,0,,0,
398,100,756,CC,false,398,A,0,0,,0,
398,40,40,CT,false,399,R,0,0,,0,
399,100,756,CC,false,398,A,0,0,,0,
399,66,66,F1,false,400,R,0,0,,0,
400,100,756,CC,false,398,A,0,0,,0,
400,76,76,F2,false,401,R,0,0,,0,
401,100,756,CC,false,398,A,0,0,,0,
401,86,86,F3,false,402,R,0,0,,0,
402,100,756,CC,false,398,A,0,0,,0,
404,100,756,CC,false,404,A,0,0,,0,
406,80,756,CC,false,407,A,0,0,,0,
407,80,756,CC,false,407,A,0,0,,0,
409,80,756,CC,false,410,A,0,0,,0,
410,80,756,CC,false,410,A,0,0,,0,
412,80,756,CC,false,413,A,0,0,,0,
413,80,756,CC,false,413,A,0,0,,0,
415,80,756,CC,false,416,A,0,0,,0,
416,80,756,CC,false,416,A,0,0,,0,
418,70,756,CC,false,418,A,0,0,,0,
418,40,40,CT,false,419,R,0,0,,0,
419,70,756,CC,false,418,A,0,0,,0,
421,80,756,CC,false,421,A,0,0,,0,
423,80,756,CC,false,424,A,0,0,,0,
424,80,756,CC,false,424,A,0,0,,0,
426,100,756,CC,false,426,A,0,0,,0,
426,40,40,CT,false,427,R,0,0,,0,
427,100,756,CC,false,426,A,0,0,,0,
427,66,66,F1,false,428,R,0,0,,0,
428,100,756,CC,false,426,A,0,0,,0,
428,76,76,F2,false,429,R,0,0,,0,
429,100,756,CC,false,426,A,0,0,,0,
429,86,86,F3,false,430,R,0,0,,0,
430,100,756,CC,false,426,A,0,0,,0,
432,70,756,CC,false,433,A,0,0,,0,
433,70,756,CC,false,433,A,0,0,,0,
435,80,756,CC,false,435,A,0,0,,0,
437,100,756,CC,false,438,A,0,0,,0,
438,100,756,CC,false,438,A,0,0,,0,
440,100,756,CC,false,441,A,0,0,,0,
441,100,756,CC,false,441,A,0,0,,0,
443,90,756,CC,false,444,A,0,0,,0,
444,90,756,CC,false,444,A,0,0,,0,
446,80,756,CC,false,447,A,0,0,,0,
447,80,756,CC,false,447,A,0,0,,0,
449,80,756,CC,false,449,A,0,0,,0,
451,70,756,CC,false,451,A,0,0,,0,
453,70,756,CC,false,453,A,0,0,,0,
455,80,756,CC,false,456,A,0,0,,0,
456,80,756,CC,false,456,A,0,0,,0,
458,70,756,CC,false,458,A,0,0,,0,
458,40,40,CT,false,459,R,0,0,,0,
459,70,756,CC,false,458,A,0,0,,0,
459,51,51,F1,false,460,R,0,0,,0,
460,70,756,CC,false,458,A,0,0,,0,
460,61,61,F2,false,461,R,0,0,,0,
461,70,756,CC,false,458,A,0,0,,0,
461,71,71,F3,false,462,R,0,0,,0,
462,70,756,CC,false,458,A,0,0,,0,
464,70,756,CC,false,464,A,0,0,,0,
464,40,40,CT,false,465,R,0,0,,0,
465,70,756,CC,false,464,A,0,0,,0,
465,51,51,F1,false,466,R,0,0,,0,
466,70,756,CC,false,464,A,0,0,,0,
466,61,61,F2,false,467,R,0,0,,0,
467,70,756,CC,false,464,A,0,0,,0,
467,71,71,F3,false,468,R,0,0,,0,
468,70,756,CC,false,464,A,0,0,,0,
470,70,756,CC,false,470,A,0,0,,0,
472,70,756,CC,false,472,A,0,0,,0,
474,100,756,CC,false,475,A,0,0,,0,
475,100,756,CC,false,475,A,0,0,,0,
475,40,40,CT,false,476,R,0,0,,0,
476,100,756,CC,false,475,A,0,0,,0,
476,66,66,F1,false,477,R,0,0,,0,
477,100,756,CC,false,475,A,0,0,,0,
477,76,76,F2,false,478,R,0,0,,0,
478,100,756,CC,false,475,A,0,0,,0,
478,86,86,F3,false,479,R,0,0,,0,
479,100,756,CC,false,475,A,0,0,,0,
481,70,756,CC,false,4,A,0,0,,0,
483,70,756,CC,false,484,A,0,0,,0,
484,70,756,CC,false,484,A,0,0,,0,
486,90,756,CC,false,486,A,0,0,,0,
486,40,40,CT,false,487,R,0,0,,0,
487,90,756,CC,false,486,A,0,0,,0,
487,56,56,F1,false,488,R,0,0,,0,
488,90,756,CC,false,486,A,0,0,,0,
488,66,66,F2,false,489,R,0,0,,0,
489,90,756,CC,false,486,A,0,0,,0,
489,76,76,F3,false,490,R,0,0,,0,
490,90,756,CC,false,486,A,0,0,,0,
492,100,756,CC,false,493,A,0,0,,0,
493,100,756,CC,false,493,A,0,0,,0,
493,40,40,CT,false,494,R,0,0,,0,
494,100,756,CC,false,493,A,0,0,,0,
494,66,66,F1,false,495,R,0,0,,0,
495,100,756,CC,false,493,A,0,0,,0,
495,76,76,F2,false,496,R,0,0,,0,
496,100,756,CC,false,493,A,0,0,,0,
496,86,86,F3,false,497,R,0,0,,0,
497,100,756,CC,false,493,A,0,0,,0,
499,70,756,CC,false,499,A,0,0,,0,
499,40,40,CT,false,500,R,0,0,,0,
500,70,756,CC,false,499,A,0,0,,0,
502,80,756,CC,false,503,A,0,0,,0,
503,80,756,CC,false,503,A,0,0,,0,
505,80,756,CC,false,505,A,0,0,,0,
507,90,756,CC,false,508,A,0,0,,0,
508,90,756,CC,false,508,A,0,0,,0,
510,70,756,CC,false,511,A,0,0,,0,
511,70,756,CC,false,511,A,0,0,,0,
513,90,756,CC,false,514,A,0,0,,0,
514,90,756,CC,false,514,A,0,0,,0,
516,90,756,CC,false,517,A,0,0,,0,
517,90,756,CC,false,517,A,0,0,,0,
519,80,756,CC,false,520,A,0,0,,0,
520,80,756,CC,false,520,A,0,0,,0,
522,70,756,CC,false,523,A,0,0,,0,
523,70,756,CC,false,523,A,0,0,,0,
523,40,40,CT,false,524,R,0,0,,0,
524,70,756,CC,false,523,A,0,0,,0,
524,51,51,F1,false,525,R,0,0,,0,
525,70,756,CC,false,523,A,0,0,,0,
525,61,61,F2,false,526,R,0,0,,0,
526,70,756,CC,false,523,A,0,0,,0,
526,71,71,F3,false,527,R,0,0,,0,
527,70,756,CC,false,523,A,0,0,,0,
529,70,756,CC,false,529,A,0,0,,0,
531,80,756,CC,false,532,A,0,0,,0,
532,80,756,CC,false,532,A,0,0,,0,
