TRACK,BEGIN,END,TREATMENT,MANUAL,NEWTRACK,ADJUST,OFFSET,RETAIN,CURVE,CYCLE,ELIGIBILITY
465,80,756,CC,false,465,A,0,0,,0,
467,80,756,CC,false,467,A,0,0,,0,
469,70,756,CC,false,469,A,0,0,,0,
471,70,756,CC,false,471,A,0,0,,0,
473,80,756,CC,false,474,A,0,0,,0,
474,80,756,CC,false,474,A,0,0,,0,
476,70,756,CC,false,476,A,0,0,,0,
476,40,40,CT,false,477,R,0,0,,0,
477,70,756,CC,false,476,A,0,0,,0,
477,51,51,F1,false,478,R,0,0,,0,
478,70,756,CC,false,476,A,0,0,,0,
478,61,61,F2,false,479,R,0,0,,0,
479,70,756,CC,false,476,A,0,0,,0,
479,71,71,F3,false,480,R,0,0,,0,
480,70,756,CC,false,476,A,0,0,,0,
482,70,756,CC,false,482,A,0,0,,0,
482,40,40,CT,false,483,R,0,0,,0,
483,70,756,CC,false,482,A,0,0,,0,
483,51,51,F1,false,484,R,0,0,,0,
484,70,756,CC,false,482,A,0,0,,0,
484,61,61,F2,false,485,R,0,0,,0,
485,70,756,CC,false,482,A,0,0,,0,
485,71,71,F3,false,486,R,0,0,,0,
486,70,756,CC,false,482,A,0,0,,0,
488,70,756,CC,false,488,A,0,0,,0,
490,70,756,CC,false,490,A,0,0,,0,
492,100,756,CC,false,493,A,0,0,,0,
493,100,756,CC,false,493,A,0,0,,0,
493,40,40,CT,false,494,R,0,0,,0,
494,100,756,CC,false,493,A,0,0,,0,
494,66,66,F1,false,495,R,0,0,,0,
495,100,756,CC,false,493,A,0,0,,0,
495,76,76,F2,false,496,R,0,0,,0,
496,100,756,CC,false,493,A,0,0,,0,
496,86,86,F3,false,497,R,0,0,,0,
497,100,756,CC,false,493,A,0,0,,0,
499,70,756,CC,false,4,A,0,0,,0,
501,70,756,CC,false,502,A,0,0,,0,
502,70,756,CC,false,502,A,0,0,,0,
504,90,756,CC,false,504,A,0,0,,0,
504,40,40,CT,false,505,R,0,0,,0,
505,90,756,CC,false,504,A,0,0,,0,
505,56,56,F1,false,506,R,0,0,,0,
506,90,756,CC,false,504,A,0,0,,0,
506,66,66,F2,false,507,R,0,0,,0,
507,90,756,CC,false,504,A,0,0,,0,
507,76,76,F3,false,508,R,0,0,,0,
508,90,756,CC,false,504,A,0,0,,0,
510,100,756,CC,false,511,A,0,0,,0,
511,100,756,CC,false,511,A,0,0,,0,
511,40,40,CT,false,512,R,0,0,,0,
512,100,756,CC,false,511,A,0,0,,0,
512,66,66,F1,false,513,R,0,0,,0,
513,100,756,CC,false,511,A,0,0,,0,
513,76,76,F2,false,514,R,0,0,,0,
514,100,756,CC,false,511,A,0,0,,0,
514,86,86,F3,false,515,R,0,0,,0,
515,100,756,CC,false,511,A,0,0,,0,
517,70,756,CC,false,517,A,0,0,,0,
517,40,40,CT,false,518,R,0,0,,0,
518,70,756,CC,false,517,A,0,0,,0,
518,54,54,F1,false,519,R,0,0,,0,
519,70,756,CC,false,517,A,0,0,,0,
519,64,64,F2,false,520,R,0,0,,0,
520,70,756,CC,false,517,A,0,0,,0,
520,74,74,F3,false,521,R,0,0,,0,
521,70,756,CC,false,517,A,0,0,,0,
523,80,756,CC,false,524,A,0,0,,0,
524,80,756,CC,false,524,A,0,0,,0,
526,80,756,CC,false,526,A,0,0,,0,
528,90,756,CC,false,529,A,0,0,,0,
529,90,756,CC,false,529,A,0,0,,0,
531,70,756,CC,false,532,A,0,0,,0,
532,70,756,CC,false,532,A,0,0,,0,
534,90,756,CC,false,535,A,0,0,,0,
535,90,756,CC,false,535,A,0,0,,0,
537,90,756,CC,false,538,A,0,0,,0,
538,90,756,CC,false,538,A,0,0,,0,
540,80,756,CC,false,541,A,0,0,,0,
541,80,756,CC,false,541,A,0,0,,0,
543,70,756,CC,false,544,A,0,0,,0,
544,70,756,CC,false,544,A,0,0,,0,
544,40,40,CT,false,545,R,0,0,,0,
545,70,756,CC,false,544,A,0,0,,0,
545,51,51,F1,false,546,R,0,0,,0,
546,70,756,CC,false,544,A,0,0,,0,
546,61,61,F2,false,547,R,0,0,,0,
547,70,756,CC,false,544,A,0,0,,0,
547,71,71,F3,false,548,R,0,0,,0,
548,70,756,CC,false,544,A,0,0,,0,
550,70,756,CC,false,550,A,0,0,,0,
552,80,756,CC,false,553,A,0,0,,0,
553,80,756,CC,false,553,A,0,0,,0,
