TRACK,LABEL,METHOD,CURVE
10,feature.Area.og2.total,,1
10,feature.Seral.CWHvm_HW_CW_L.immature,,3
10,feature.Seral.CWHvm_HW_CW_L.mature,,126
10,feature.Seral.CWHvm_HW_CW_L.overmature,,67
10,feature.Seral.CWHvm_HW_CW_L.regenerating,,6
10,feature.Seral.CWHvm_HW_CW_L.young,,7
10,feature.Seral.immature,,3
10,feature.Seral.mature,,126
10,feature.Seral.overmature,,67
10,feature.Seral.regenerating,,6
10,feature.Seral.young,,7
10,feature.SpeciesProp.managed.CW,,10
10,feature.SpeciesProp.managed.FDC,,8
10,feature.SpeciesProp.managed.HW,,139
10,feature.Yield.managed.CW,,140
10,feature.Yield.managed.FDC,,141
10,feature.Yield.managed.HW,,142
10,feature.Yield.managed.Total,,131
11,feature.Area.og1.CWHvm_FDC_HW_L,,149
11,feature.Area.og1.total,,149
11,feature.Area.og2.CWHvm_FDC_HW_L,,1
11,feature.Area.og2.total,,1
11,feature.Area.unmanaged,,2
11,feature.Seral.CWHvm_FDC_HW_L.immature,,65
11,feature.Seral.CWHvm_FDC_HW_L.mature,,150
11,feature.Seral.CWHvm_FDC_HW_L.overmature,,151
11,feature.Seral.CWHvm_FDC_HW_L.regenerating,,6
11,feature.Seral.CWHvm_FDC_HW_L.young,,7
11,feature.Seral.immature,,65
11,feature.Seral.mature,,150
11,feature.Seral.overmature,,151
11,feature.Seral.regenerating,,6
11,feature.Seral.young,,7
11,feature.SpeciesProp.unmanaged.CW,,45
11,feature.SpeciesProp.unmanaged.FDC,,46
11,feature.SpeciesProp.unmanaged.HW,,47
11,feature.Yield.unmanaged.CW,,152
11,feature.Yield.unmanaged.FDC,,153
11,feature.Yield.unmanaged.HW,,154
11,feature.Yield.unmanaged.Total,,155
12,feature.Area.managed,,2
12,feature.Area.og1.CWHvm_FDC_HW_L,,149
12,feature.Area.og1.total,,149
12,feature.Area.og2.CWHvm_FDC_HW_L,,1
12,feature.Area.og2.total,,1
12,feature.Seral.CWHvm_FDC_HW_L.immature,,65
12,feature.Seral.CWHvm_FDC_HW_L.mature,,150
12,feature.Seral.CWHvm_FDC_HW_L.overmature,,151
12,feature.Seral.CWHvm_FDC_HW_L.regenerating,,6
12,feature.Seral.CWHvm_FDC_HW_L.young,,7
12,feature.Seral.immature,,65
12,feature.Seral.mature,,150
12,feature.Seral.overmature,,151
12,feature.Seral.regenerating,,6
12,feature.Seral.young,,7
12,feature.SpeciesProp.managed.CW,,45
12,feature.SpeciesProp.managed.FDC,,46
12,feature.SpeciesProp.managed.HW,,47
12,feature.Yield.managed.CW,,156
12,feature.Yield.managed.FDC,,157
12,feature.Yield.managed.HW,,158
12,feature.Yield.managed.Total,,159
13,feature.Area.og1.CWHvm_CW_HW_M,,171
13,feature.Area.og1.total,,171
13,feature.Area.og2.CWHvm_CW_HW_M,,1
13,feature.Area.og2.total,,1
13,feature.Area.unmanaged,,2
13,feature.Seral.CWHvm_CW_HW_M.immature,,3
13,feature.Seral.CWHvm_CW_HW_M.mature,,126
13,feature.Seral.CWHvm_CW_HW_M.overmature,,67
13,feature.Seral.CWHvm_CW_HW_M.regenerating,,6
13,feature.Seral.CWHvm_CW_HW_M.young,,7
13,feature.Seral.immature,,3
13,feature.Seral.mature,,126
13,feature.Seral.overmature,,67
13,feature.Seral.regenerating,,6
13,feature.Seral.young,,7
13,feature.SpeciesProp.unmanaged.CW,,172
13,feature.SpeciesProp.unmanaged.HW,,173
13,feature.Yield.unmanaged.CW,,174
13,feature.Yield.unmanaged.HW,,175
13,feature.Yield.unmanaged.Total,,176
14,feature.Area.og1.CWHvm_HW_FDC_H,,93
14,feature.Area.og1.total,,93
14,feature.Area.og2.CWHvm_HW_FDC_H,,1
14,feature.Area.og2.total,,1
14,feature.Area.unmanaged,,2
14,feature.Seral.CWHvm_HW_FDC_H.immature,,42
14,feature.Seral.CWHvm_HW_FDC_H.mature,,43
14,feature.Seral.CWHvm_HW_FDC_H.overmature,,44
14,feature.Seral.CWHvm_HW_FDC_H.regenerating,,6
14,feature.Seral.CWHvm_HW_FDC_H.young,,7
14,feature.Seral.immature,,42
14,feature.Seral.mature,,43
14,feature.Seral.overmature,,44
14,feature.Seral.regenerating,,6
14,feature.Seral.young,,7
14,feature.SpeciesProp.unmanaged.CW,,10
14,feature.SpeciesProp.unmanaged.FDC,,8
14,feature.SpeciesProp.unmanaged.HW,,9
14,feature.Yield.unmanaged.CW,,177
14,feature.Yield.unmanaged.FDC,,178
14,feature.Yield.unmanaged.HW,,179
14,feature.Yield.unmanaged.Total,,180
15,feature.Area.managed,,2
15,feature.Area.og1.CWHvm_HW_FDC_H,,93
15,feature.Area.og1.total,,93
15,feature.Area.og2.CWHvm_HW_FDC_H,,1
15,feature.Area.og2.total,,1
15,feature.Seral.CWHvm_HW_FDC_H.immature,,42
15,feature.Seral.CWHvm_HW_FDC_H.mature,,43
15,feature.Seral.CWHvm_HW_FDC_H.overmature,,44
15,feature.Seral.CWHvm_HW_FDC_H.regenerating,,6
15,feature.Seral.CWHvm_HW_FDC_H.young,,7
15,feature.Seral.immature,,42
15,feature.Seral.mature,,43
15,feature.Seral.overmature,,44
15,feature.Seral.regenerating,,6
15,feature.Seral.young,,7
15,feature.SpeciesProp.managed.CW,,10
15,feature.SpeciesProp.managed.FDC,,8
15,feature.SpeciesProp.managed.HW,,139
15,feature.Yield.managed.CW,,94
15,feature.Yield.managed.FDC,,95
15,feature.Yield.managed.HW,,181
15,feature.Yield.managed.Total,,182
16,feature.Area.managed,,2
16,feature.Area.og1.CWHvm_HW_FDC_L,,186
16,feature.Area.og1.total,,186
16,feature.Area.og2.CWHvm_HW_FDC_L,,1
16,feature.Area.og2.total,,1
16,feature.Seral.CWHvm_HW_FDC_L.immature,,187
16,feature.Seral.CWHvm_HW_FDC_L.mature,,188
16,feature.Seral.CWHvm_HW_FDC_L.overmature,,5
16,feature.Seral.CWHvm_HW_FDC_L.regenerating,,6
16,feature.Seral.CWHvm_HW_FDC_L.young,,7
16,feature.Seral.immature,,187
16,feature.Seral.mature,,188
16,feature.Seral.overmature,,5
16,feature.Seral.regenerating,,6
16,feature.Seral.young,,7
16,feature.SpeciesProp.managed.CW,,10
16,feature.SpeciesProp.managed.FDC,,8
16,feature.SpeciesProp.managed.HW,,139
16,feature.Yield.managed.CW,,189
16,feature.Yield.managed.FDC,,190
16,feature.Yield.managed.HW,,191
16,feature.Yield.managed.Total,,192
17,feature.Area.og1.CWHvm_FDC_HW_M,,93
17,feature.Area.og1.total,,93
17,feature.Area.og2.CWHvm_FDC_HW_M,,1
17,feature.Area.og2.total,,1
17,feature.Area.unmanaged,,2
17,feature.Seral.CWHvm_FDC_HW_M.immature,,42
17,feature.Seral.CWHvm_FDC_HW_M.mature,,43
17,feature.Seral.CWHvm_FDC_HW_M.overmature,,44
17,feature.Seral.CWHvm_FDC_HW_M.regenerating,,6
17,feature.Seral.CWHvm_FDC_HW_M.young,,7
17,feature.Seral.immature,,42
17,feature.Seral.mature,,43
17,feature.Seral.overmature,,44
17,feature.Seral.regenerating,,6
17,feature.Seral.young,,7
17,feature.SpeciesProp.unmanaged.CW,,45
17,feature.SpeciesProp.unmanaged.FDC,,46
17,feature.SpeciesProp.unmanaged.HW,,47
17,feature.Yield.unmanaged.CW,,205
17,feature.Yield.unmanaged.FDC,,206
17,feature.Yield.unmanaged.HW,,207
17,feature.Yield.unmanaged.Total,,208
18,feature.Area.managed,,2
18,feature.Area.og1.CWHvm_FDC_HW_M,,93
18,feature.Area.og1.total,,93
18,feature.Area.og2.CWHvm_FDC_HW_M,,1
18,feature.Area.og2.total,,1
18,feature.Seral.CWHvm_FDC_HW_M.immature,,42
18,feature.Seral.CWHvm_FDC_HW_M.mature,,43
18,feature.Seral.CWHvm_FDC_HW_M.overmature,,44
18,feature.Seral.CWHvm_FDC_HW_M.regenerating,,6
18,feature.Seral.CWHvm_FDC_HW_M.young,,7
18,feature.Seral.immature,,42
18,feature.Seral.mature,,43
18,feature.Seral.overmature,,44
18,feature.Seral.regenerating,,6
18,feature.Seral.young,,7
18,feature.SpeciesProp.managed.CW,,45
18,feature.SpeciesProp.managed.FDC,,46
18,feature.SpeciesProp.managed.HW,,47
18,feature.Yield.managed.CW,,209
18,feature.Yield.managed.FDC,,210
18,feature.Yield.managed.HW,,211
18,feature.Yield.managed.Total,,212
19,feature.Area.og1.CWHvm_FDC_HW_M,,93
19,feature.Area.og1.total,,93
19,feature.Area.og2.CWHvm_FDC_HW_M,,1
19,feature.Area.og2.total,,1
19,feature.Area.unmanaged,,2
19,feature.Seral.CWHvm_FDC_HW_M.immature,,42
19,feature.Seral.CWHvm_FDC_HW_M.mature,,43
19,feature.Seral.CWHvm_FDC_HW_M.overmature,,44
19,feature.Seral.CWHvm_FDC_HW_M.regenerating,,6
19,feature.Seral.CWHvm_FDC_HW_M.young,,7
19,feature.Seral.immature,,42
19,feature.Seral.mature,,43
19,feature.Seral.overmature,,44
19,feature.Seral.regenerating,,6
19,feature.Seral.young,,7
19,feature.SpeciesProp.unmanaged.CW,,45
19,feature.SpeciesProp.unmanaged.FDC,,46
19,feature.SpeciesProp.unmanaged.HW,,47
19,feature.Yield.unmanaged.CW,,217
19,feature.Yield.unmanaged.FDC,,218
19,feature.Yield.unmanaged.HW,,219
19,feature.Yield.unmanaged.Total,,220
20,feature.Area.managed,,2
20,feature.Area.og1.CWHvm_FDC_HW_M,,93
20,feature.Area.og1.total,,93
20,feature.Area.og2.CWHvm_FDC_HW_M,,1
20,feature.Area.og2.total,,1
20,feature.Seral.CWHvm_FDC_HW_M.immature,,42
20,feature.Seral.CWHvm_FDC_HW_M.mature,,43
20,feature.Seral.CWHvm_FDC_HW_M.overmature,,44
20,feature.Seral.CWHvm_FDC_HW_M.regenerating,,6
20,feature.Seral.CWHvm_FDC_HW_M.young,,7
20,feature.Seral.immature,,42
20,feature.Seral.mature,,43
20,feature.Seral.overmature,,44
20,feature.Seral.regenerating,,6
20,feature.Seral.young,,7
20,feature.SpeciesProp.managed.CW,,221
20,feature.SpeciesProp.managed.FDC,,222
20,feature.SpeciesProp.managed.HW,,47
20,feature.Yield.managed.CW,,209
20,feature.Yield.managed.FDC,,223
20,feature.Yield.managed.HW,,224
20,feature.Yield.managed.Total,,225
21,feature.Area.og1.CWHvm_HW_CW_H,,229
21,feature.Area.og1.total,,229
21,feature.Area.og2.CWHvm_HW_CW_H,,1
21,feature.Area.og2.total,,1
21,feature.Area.unmanaged,,2
21,feature.Seral.CWHvm_HW_CW_H.immature,,187
21,feature.Seral.CWHvm_HW_CW_H.mature,,230
21,feature.Seral.CWHvm_HW_CW_H.overmature,,231
21,feature.Seral.CWHvm_HW_CW_H.regenerating,,6
21,feature.Seral.CWHvm_HW_CW_H.young,,7
21,feature.Seral.immature,,187
21,feature.Seral.mature,,230
21,feature.Seral.overmature,,231
21,feature.Seral.regenerating,,6
21,feature.Seral.young,,7
21,feature.SpeciesProp.unmanaged.CW,,232
21,feature.SpeciesProp.unmanaged.HW,,233
21,feature.Yield.unmanaged.CW,,234
21,feature.Yield.unmanaged.HW,,235
21,feature.Yield.unmanaged.Total,,236
22,feature.Area.managed,,2
22,feature.Area.og1.CWHvm_HW_CW_H,,229
22,feature.Area.og1.total,,229
22,feature.Area.og2.CWHvm_HW_CW_H,,1
22,feature.Area.og2.total,,1
22,feature.Seral.CWHvm_HW_CW_H.immature,,187
22,feature.Seral.CWHvm_HW_CW_H.mature,,230
22,feature.Seral.CWHvm_HW_CW_H.overmature,,231
22,feature.Seral.CWHvm_HW_CW_H.regenerating,,6
22,feature.Seral.CWHvm_HW_CW_H.young,,7
22,feature.Seral.immature,,187
22,feature.Seral.mature,,230
22,feature.Seral.overmature,,231
22,feature.Seral.regenerating,,6
22,feature.Seral.young,,7
22,feature.SpeciesProp.managed.CW,,237
22,feature.SpeciesProp.managed.HW,,233
22,feature.Yield.managed.CW,,238
22,feature.Yield.managed.HW,,239
22,feature.Yield.managed.Total,,240
23,feature.Area.managed,,2
23,feature.Area.og1.CWHvm_HW_CW_H,,229
23,feature.Area.og1.total,,229
23,feature.Area.og2.CWHvm_HW_CW_H,,1
23,feature.Area.og2.total,,1
23,feature.Seral.CWHvm_HW_CW_H.immature,,187
23,feature.Seral.CWHvm_HW_CW_H.mature,,230
23,feature.Seral.CWHvm_HW_CW_H.overmature,,231
23,feature.Seral.CWHvm_HW_CW_H.regenerating,,6
23,feature.Seral.CWHvm_HW_CW_H.young,,7
23,feature.Seral.immature,,187
23,feature.Seral.mature,,230
23,feature.Seral.overmature,,231
23,feature.Seral.regenerating,,6
23,feature.Seral.young,,7
23,feature.SpeciesProp.managed.CW,,110
23,feature.SpeciesProp.managed.FDC,,109
23,feature.SpeciesProp.managed.HW,,9
23,feature.Yield.managed.CW,,248
23,feature.Yield.managed.FDC,,249
23,feature.Yield.managed.HW,,250
23,feature.Yield.managed.Total,,240
24,feature.Area.og1.CWHvm_CW_HW_M,,171
24,feature.Area.og1.total,,171
24,feature.Area.og2.CWHvm_CW_HW_M,,1
24,feature.Area.og2.total,,1
24,feature.Area.unmanaged,,2
24,feature.Seral.CWHvm_CW_HW_M.immature,,3
24,feature.Seral.CWHvm_CW_HW_M.mature,,126
24,feature.Seral.CWHvm_CW_HW_M.overmature,,67
24,feature.Seral.CWHvm_CW_HW_M.regenerating,,6
24,feature.Seral.CWHvm_CW_HW_M.young,,7
24,feature.Seral.immature,,3
24,feature.Seral.mature,,126
24,feature.Seral.overmature,,67
24,feature.Seral.regenerating,,6
24,feature.Seral.young,,7
24,feature.SpeciesProp.unmanaged.CW,,257
24,feature.SpeciesProp.unmanaged.HW,,173
24,feature.Yield.unmanaged.CW,,258
24,feature.Yield.unmanaged.HW,,259
24,feature.Yield.unmanaged.Total,,260
25,feature.Area.managed,,2
25,feature.Area.og1.CWHvm_CW_HW_M,,171
25,feature.Area.og1.total,,171
25,feature.Area.og2.CWHvm_CW_HW_M,,1
25,feature.Area.og2.total,,1
25,feature.Seral.CWHvm_CW_HW_M.immature,,3
25,feature.Seral.CWHvm_CW_HW_M.mature,,126
25,feature.Seral.CWHvm_CW_HW_M.overmature,,67
25,feature.Seral.CWHvm_CW_HW_M.regenerating,,6
25,feature.Seral.CWHvm_CW_HW_M.young,,7
25,feature.Seral.immature,,3
25,feature.Seral.mature,,126
25,feature.Seral.overmature,,67
25,feature.Seral.regenerating,,6
25,feature.Seral.young,,7
25,feature.SpeciesProp.managed.CW,,172
25,feature.SpeciesProp.managed.HW,,173
25,feature.Yield.managed.CW,,261
25,feature.Yield.managed.HW,,262
25,feature.Yield.managed.Total,,263
26,feature.Area.managed,,2
26,feature.Area.og1.CWHvm_CW_HW_M,,171
26,feature.Area.og1.total,,171
26,feature.Area.og2.CWHvm_CW_HW_M,,1
26,feature.Area.og2.total,,1
26,feature.Seral.CWHvm_CW_HW_M.immature,,3
26,feature.Seral.CWHvm_CW_HW_M.mature,,126
26,feature.Seral.CWHvm_CW_HW_M.overmature,,67
26,feature.Seral.CWHvm_CW_HW_M.regenerating,,6
26,feature.Seral.CWHvm_CW_HW_M.young,,7
26,feature.Seral.immature,,3
26,feature.Seral.mature,,126
26,feature.Seral.overmature,,67
26,feature.Seral.regenerating,,6
26,feature.Seral.young,,7
26,feature.SpeciesProp.managed.CW,,10
26,feature.SpeciesProp.managed.FDC,,8
26,feature.SpeciesProp.managed.HW,,9
26,feature.Yield.managed.CW,,269
26,feature.Yield.managed.FDC,,270
26,feature.Yield.managed.HW,,271
26,feature.Yield.managed.Total,,263
27,feature.Area.og1.CWHvm_HW_FDC_L,,275
27,feature.Area.og1.total,,275
27,feature.Area.og2.CWHvm_HW_FDC_L,,17
27,feature.Area.og2.total,,17
27,feature.Area.unmanaged,,15
27,feature.Seral.CWHvm_HW_FDC_L.immature,,276
27,feature.Seral.CWHvm_HW_FDC_L.mature,,277
27,feature.Seral.CWHvm_HW_FDC_L.overmature,,20
27,feature.Seral.CWHvm_HW_FDC_L.regenerating,,21
27,feature.Seral.CWHvm_HW_FDC_L.young,,22
27,feature.Seral.immature,,276
27,feature.Seral.mature,,277
27,feature.Seral.overmature,,20
27,feature.Seral.regenerating,,21
27,feature.Seral.young,,22
27,feature.SpeciesProp.unmanaged.FDC,,278
27,feature.SpeciesProp.unmanaged.HW,,279
27,feature.Yield.unmanaged.FDC,,280
27,feature.Yield.unmanaged.HW,,281
27,feature.Yield.unmanaged.Total,,282
28,feature.Area.managed,,15
28,feature.Area.og1.CWHvm_HW_FDC_L,,275
28,feature.Area.og1.total,,275
28,feature.Area.og2.CWHvm_HW_FDC_L,,17
28,feature.Area.og2.total,,17
28,feature.Seral.CWHvm_HW_FDC_L.immature,,276
28,feature.Seral.CWHvm_HW_FDC_L.mature,,277
28,feature.Seral.CWHvm_HW_FDC_L.overmature,,20
28,feature.Seral.CWHvm_HW_FDC_L.regenerating,,21
28,feature.Seral.CWHvm_HW_FDC_L.young,,22
28,feature.Seral.immature,,276
28,feature.Seral.mature,,277
28,feature.Seral.overmature,,20
28,feature.Seral.regenerating,,21
28,feature.Seral.young,,22
28,feature.SpeciesProp.managed.FDC,,283
28,feature.SpeciesProp.managed.HW,,284
28,feature.Yield.managed.FDC,,285
28,feature.Yield.managed.HW,,286
28,feature.Yield.managed.Total,,287
29,feature.Area.managed,,15
29,feature.Area.og1.CWHvm_HW_FDC_L,,275
29,feature.Area.og1.total,,275
29,feature.Area.og2.CWHvm_HW_FDC_L,,17
29,feature.Area.og2.total,,17
29,feature.Seral.CWHvm_HW_FDC_L.immature,,276
29,feature.Seral.CWHvm_HW_FDC_L.mature,,277
29,feature.Seral.CWHvm_HW_FDC_L.overmature,,20
29,feature.Seral.CWHvm_HW_FDC_L.regenerating,,21
29,feature.Seral.CWHvm_HW_FDC_L.young,,22
29,feature.Seral.immature,,276
29,feature.Seral.mature,,277
29,feature.Seral.overmature,,20
29,feature.Seral.regenerating,,21
29,feature.Seral.young,,22
29,feature.SpeciesProp.managed.CW,,10
29,feature.SpeciesProp.managed.FDC,,8
29,feature.SpeciesProp.managed.HW,,76
29,feature.Yield.managed.CW,,297
29,feature.Yield.managed.FDC,,298
29,feature.Yield.managed.HW,,299
29,feature.Yield.managed.Total,,287
30,feature.Area.og1.CWHvm_CW_HW_M,,304
30,feature.Area.og1.total,,304
30,feature.Area.og2.CWHvm_CW_HW_M,,17
30,feature.Area.og2.total,,17
30,feature.Area.unmanaged,,15
30,feature.Seral.CWHvm_CW_HW_M.immature,,18
30,feature.Seral.CWHvm_CW_HW_M.mature,,305
30,feature.Seral.CWHvm_CW_HW_M.overmature,,75
30,feature.Seral.CWHvm_CW_HW_M.regenerating,,21
30,feature.Seral.CWHvm_CW_HW_M.young,,22
30,feature.Seral.immature,,18
30,feature.Seral.mature,,305
30,feature.Seral.overmature,,75
30,feature.Seral.regenerating,,21
30,feature.Seral.young,,22
30,feature.SpeciesProp.unmanaged.CW,,306
30,feature.SpeciesProp.unmanaged.HW,,307
30,feature.Yield.unmanaged.CW,,308
30,feature.Yield.unmanaged.HW,,309
